"genus"	"species"	"latitude"	"longitude"	"source"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-23.503901	-47.615799	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum sp."	-20.5406	-50.0578	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-23.549999	-46.633301	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-23.549999	-46.633301	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-24.6075	-47.793301	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-24.846701	-47.8456	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-24.5019	-47.808899	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-24.590599	-48.273102	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-24.6411	-47.508099	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-24.3314	-47.723301	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-24.2472	-47.358299	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-24.7017	-47.906898	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-24.368099	-47.839699	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-24.3153	-47.855598	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum littorale"	-20.142201	-50.3797	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum sp."	-22.785601	-45.471401	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum sp."	-22.799999	-45.426899	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum sp."	-22.8333	-45.356899	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum sp."	-21.342199	-49.0672	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum sp."	-20.3244	-47.104698	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum sp."	-20.5406	-50.0578	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum sp."	-20.5406	-50.0578	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum sp."	-20.8528	-49.365299	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum sp."	-20.143299	-50.389702	"splink"
"Hoplosternum"	"Hoplosternum hoplosternum sp."	-21.85	-52.194698	"splink"
"Lepthoplosternum"	"Lepthoplosternum lepthoplosternum pectorale"	-20.772499	-48.808601	"splink"
"Lepthoplosternum"	"Lepthoplosternum lepthoplosternum pectorale"	-20.236099	-48.678299	"splink"
"Megalechis"	"Megalechis megalechis personata"	-21.700001	-47.950001	"splink"
"Megalechis"	"Megalechis megalechis personata"	-21.9631	-47.6744	"splink"
"Megalechis"	"Megalechis megalechis personata"	-21.862801	-47.673599	"splink"
"Megalechis"	"Megalechis megalechis personata"	-21.7497	-47.673599	"splink"
"Megalechis"	"Megalechis megalechis personata"	-21.6989	-47.953602	"splink"
"Megalechis"	"Megalechis megalechis personata"	-20.236099	-48.678299	"splink"
"Megalechis"	"Megalechis megalechis personata"	-21.0114	-47.220001	"splink"
"Aspidoras"	"Aspidoras psammatides"	-12.5860833333333	-41.3825277777778	"splink"
"Corydoras"	"Corydoras sp."	-12.6603055555556	-41.3286111111111	"splink"
"Corydoras"	"Corydoras sp."	-12.6603055555556	-41.3286111111111	"splink"
"Corydoras"	"Corydoras sp."	-12.6603055555556	-41.3286111111111	"splink"
"Corydoras"	"Corydoras sp."	-12.6603055555556	-41.3286111111111	"splink"
"Corydoras"	"Corydoras sp."	-12.6603055555556	-41.3286111111111	"splink"
"Corydoras"	"Corydoras sp."	-12.6603055555556	-41.3286111111111	"splink"
"Corydoras"	"Corydoras sp."	-12.6603055555556	-41.3286111111111	"splink"
"Corydoras"	"Corydoras sp."	-12.6603055555556	-41.3286111111111	"splink"
"Corydoras"	"Corydoras sp."	-12.6603055555556	-41.3286111111111	"splink"
"Corydoras"	"Corydoras sp."	-12.6603055555556	-41.3286111111111	"splink"
"Corydoras"	"Corydoras sp."	-12.6603055555556	-41.3286111111111	"splink"
"Aspidoras"	"Aspidoras raimundi"	-4.827778	-42.168611	"splink"
"Aspidoras"	"Aspidoras sp."	-14.717778	-41.260556	"splink"
"Aspidoras"	"Aspidoras sp."	-14.717778	-41.260556	"splink"
"Aspidoras"	"Aspidoras sp."	-16.5225	-39.141389	"splink"
"Aspidoras"	"Aspidoras sp."	-13.960556	-43.119444	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-17.091944	-39.214444	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-17.083056	-39.180833	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-18.715833	-39.858889	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-18.29175	-39.813889	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-18.291083	-39.816056	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-18.235861	-39.726361	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-18.233	-39.826917	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-18.296472	-39.794611	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-18.29175	-39.816389	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-19.011	-40.1085	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-19.011	-40.1085	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-20.464167	-41.413056	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-16.522222	-39.136667	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-16.511111	-39.1425	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-16.547778	-39.122778	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-16.5225	-39.141389	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-16.5225	-39.141389	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-16.538333	-39.142778	"splink"
"Callichthys"	"Callichthys callichthys"	-22.918889	-42.915556	"splink"
"Callichthys"	"Callichthys callichthys"	-14.023056	-39.896389	"splink"
"Callichthys"	"Callichthys callichthys"	-14.023056	-39.896389	"splink"
"Callichthys"	"Callichthys callichthys"	-22.913333	-42.916389	"splink"
"Callichthys"	"Callichthys callichthys"	-14.071667	-42.012222	"splink"
"Callichthys"	"Callichthys callichthys"	-22.068056	-41.606389	"splink"
"Callichthys"	"Callichthys callichthys"	-20.456667	-41.491944	"splink"
"Callichthys"	"Callichthys callichthys"	-20.182222	-40.339167	"splink"
"Callichthys"	"Callichthys callichthys"	-20.2675	-40.503056	"splink"
"Callichthys"	"Callichthys callichthys"	-20.098333	-40.2675	"splink"
"Callichthys"	"Callichthys callichthys"	-18.550278	-40.031389	"splink"
"Callichthys"	"Callichthys callichthys"	-20.642222	-40.705	"splink"
"Callichthys"	"Callichthys callichthys"	-16.571944	-39.178889	"splink"
"Callichthys"	"Callichthys callichthys"	-16.553611	-39.1675	"splink"
"Callichthys"	"Callichthys callichthys"	-18.245556	-39.813889	"splink"
"Callichthys"	"Callichthys callichthys"	-18.272694	-39.814778	"splink"
"Callichthys"	"Callichthys callichthys"	-19.756139	-40.157694	"splink"
"Callichthys"	"Callichthys callichthys"	-20.26425	-43.128389	"splink"
"Callichthys"	"Callichthys callichthys"	-18.866944	-39.803889	"splink"
"Callichthys"	"Callichthys callichthys"	-9.396111	-38.212778	"splink"
"Callichthys"	"Callichthys callichthys"	-16.522222	-39.136667	"splink"
"Callichthys"	"Callichthys callichthys"	-20.473611	-40.769444	"splink"
"Callichthys"	"Callichthys callichthys"	-18.353778	-40.135833	"splink"
"Callichthys"	"Callichthys callichthys"	-18.451111	-40.208611	"splink"
"Callichthys"	"Callichthys callichthys"	-14.053333	-43.064444	"splink"
"Callichthys"	"Callichthys callichthys"	-22.913333	-42.916389	"splink"
"Callichthys"	"Callichthys callichthys"	-22.914722	-42.916389	"splink"
"Callichthys"	"Callichthys callichthys"	-22.914722	-42.916389	"splink"
"Callichthys"	"Callichthys callichthys"	-22.918611	-42.915833	"splink"
"Callichthys"	"Callichthys callichthys"	-22.914722	-42.913889	"splink"
"Callichthys"	"Callichthys callichthys"	-22.914722	-42.913889	"splink"
"Callichthys"	"Callichthys callichthys"	-22.916111	-42.914444	"splink"
"Callichthys"	"Callichthys sp."	-14.093056	-41.5325	"splink"
"Corydoras"	"Corydoras aeneus"	-20.329444	-40.292222	"splink"
"Corydoras"	"Corydoras aeneus"	-19.0175	-40.535556	"splink"
"Corydoras"	"Corydoras aeneus"	-20.100556	-40.529444	"splink"
"Corydoras"	"Corydoras aeneus"	-19.0175	-40.535556	"splink"
"Corydoras"	"Corydoras garbei"	-14.053333	-43.147778	"splink"
"Corydoras"	"Corydoras garbei"	-13.960556	-43.119444	"splink"
"Corydoras"	"Corydoras garbei"	-14.053333	-43.064444	"splink"
"Corydoras"	"Corydoras garbei"	-14.134167	-42.886389	"splink"
"Corydoras"	"Corydoras lymnades"	-17.307222	-46.933611	"splink"
"Corydoras"	"Corydoras lymnades"	-17.307222	-46.933611	"splink"
"Corydoras"	"Corydoras multimaculatus"	-13.384167	-44.410833	"splink"
"Corydoras"	"Corydoras multimaculatus"	-13.398056	-44.336667	"splink"
"Corydoras"	"Corydoras multimaculatus"	-13.384167	-44.410833	"splink"
"Corydoras"	"Corydoras multimaculatus"	-13.384167	-44.410833	"splink"
"Corydoras"	"Corydoras multimaculatus"	-13.297222	-43.907778	"splink"
"Corydoras"	"Corydoras multimaculatus"	-13.398056	-44.336667	"splink"
"Corydoras"	"Corydoras nattereri"	-19.974167	-40.528333	"splink"
"Corydoras"	"Corydoras nattereri"	-20.635	-40.749722	"splink"
"Corydoras"	"Corydoras nattereri"	-18.318056	-40.2525	"splink"
"Corydoras"	"Corydoras nattereri"	-16.985014	-39.303611	"splink"
"Corydoras"	"Corydoras nattereri"	-20.657778	-40.510833	"splink"
"Corydoras"	"Corydoras nattereri"	-20.635	-40.749722	"splink"
"Corydoras"	"Corydoras nattereri"	-16.931944	-39.276944	"splink"
"Corydoras"	"Corydoras nattereri"	-19.189167	-40.762778	"splink"
"Corydoras"	"Corydoras nattereri"	-20.127778	-40.551667	"splink"
"Corydoras"	"Corydoras nattereri"	-19.539167	-40.630556	"splink"
"Corydoras"	"Corydoras nattereri"	-20.624722	-40.6175	"splink"
"Corydoras"	"Corydoras nattereri"	-20.806111	-40.645833	"splink"
"Corydoras"	"Corydoras nattereri"	-20.806111	-40.645833	"splink"
"Corydoras"	"Corydoras nattereri"	-20.806111	-40.645833	"splink"
"Corydoras"	"Corydoras nattereri"	-20.806111	-40.645833	"splink"
"Corydoras"	"Corydoras nattereri"	-20.806111	-40.645833	"splink"
"Corydoras"	"Corydoras nattereri"	-20.608333	-40.721111	"splink"
"Corydoras"	"Corydoras nattereri"	-19.693333	-40.671944	"splink"
"Corydoras"	"Corydoras nattereri"	-18.708611	-39.877778	"splink"
"Corydoras"	"Corydoras nattereri"	-21.071667	-41.228889	"splink"
"Corydoras"	"Corydoras nattereri"	-21.068333	-41.2375	"splink"
"Corydoras"	"Corydoras nattereri"	-19.951944	-40.556111	"splink"
"Corydoras"	"Corydoras nattereri"	-19.950278	-40.556111	"splink"
"Corydoras"	"Corydoras nattereri"	-18.178806	-39.910583	"splink"
"Corydoras"	"Corydoras nattereri"	-18.306944	-39.843056	"splink"
"Corydoras"	"Corydoras nattereri"	-19.828583	-40.638444	"splink"
"Corydoras"	"Corydoras nattereri"	-19.828583	-40.638444	"splink"
"Corydoras"	"Corydoras nattereri"	-21.076778	-41.320528	"splink"
"Corydoras"	"Corydoras nattereri"	-21.319417	-41.32725	"splink"
"Corydoras"	"Corydoras nattereri"	-21.089278	-41.338278	"splink"
"Corydoras"	"Corydoras nattereri"	-21.076778	-41.320528	"splink"
"Corydoras"	"Corydoras nattereri"	-19.835	-40.686667	"splink"
"Corydoras"	"Corydoras paleatus"	-31.365278	-51.978333	"splink"
"Corydoras"	"Corydoras sp."	-6.031667	-49.839722	"splink"
"Corydoras"	"Corydoras sp."	-20.202222	-40.422222	"splink"
"Corydoras"	"Corydoras sp."	-19.390833	-40.071944	"splink"
"Corydoras"	"Corydoras sp."	-20.806111	-40.645833	"splink"
"Corydoras"	"Corydoras sp."	-20.806111	-40.645833	"splink"
"Corydoras"	"Corydoras sp."	-20.806111	-40.645833	"splink"
"Corydoras"	"Corydoras sp."	-20.624722	-40.6175	"splink"
"Corydoras"	"Corydoras sp."	-20.624722	-40.6175	"splink"
"Corydoras"	"Corydoras sp."	-18.310556	-40.241111	"splink"
"Corydoras"	"Corydoras sp."	-12.491111	-41.324722	"splink"
"Corydoras"	"Corydoras sp."	-19.603889	-40.620278	"splink"
"Corydoras"	"Corydoras sp."	-16.5225	-39.141389	"splink"
"Corydoras"	"Corydoras sp."	-20.985972	-41.167639	"splink"
"Corydoras"	"Corydoras sp."	-20.985972	-41.167639	"splink"
"Corydoras"	"Corydoras sp."	-13.5475	-43.443333	"splink"
"Corydoras"	"Corydoras sp."	-13.384167	-44.410833	"splink"
"Corydoras"	"Corydoras sp."	-14.053333	-43.064444	"splink"
"Corydoras"	"Corydoras sp."	-13.384167	-44.410833	"splink"
"Corydoras"	"Corydoras sp."	-14.053333	-43.064444	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.482892	-39.777544	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-13.960556	-43.119444	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-21.098889	-41.046667	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.390833	-40.071944	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.390833	-40.071944	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-12.129722	-45.035	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-13.960556	-43.119444	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-13.448889	-43.428333	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-20.358153	-40.6297	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.539167	-40.630556	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.455	-46.890833	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.114722	-39.869167	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-20.396667	-41.514167	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-22.001389	-41.535833	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-21.944722	-41.469167	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-21.9125	-41.423611	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-22.128889	-41.649722	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-22.713056	-42.951944	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-22.713056	-42.951944	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.0875	-40.565278	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.390833	-40.071944	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.616111	-40.614444	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.4825	-40.742778	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.464167	-40.608889	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.691389	-40.013333	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.747278	-40.013917	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.648611	-41.045278	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.054167	-40.565278	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.390833	-40.071944	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.143889	-39.7375	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-18.381389	-39.781667	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-20.857222	-40.790833	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-20.757222	-41.133333	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-13.985833	-39.654167	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.759167	-40.726389	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.639722	-40.655833	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.741111	-41.020278	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-18.965278	-40.126944	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-18.965167	-40.236056	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-18.965278	-40.126944	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-14.037333	-41.643944	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-14.357639	-39.422806	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-14.187528	-42.225139	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.759167	-40.726389	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.628389	-39.901694	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.638139	-39.906472	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.71525	-40.029167	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.759167	-40.726389	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.390833	-40.071944	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.644444	-39.831667	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.837611	-40.658944	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-13.841111	-40.773889	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-14.037222	-41.643889	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-14.083889	-41.475	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-18.451111	-40.208611	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-18.9	-40.083333	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-20.806111	-40.645833	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-22.918611	-42.915833	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-22.9175	-42.925278	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.549367	-40.40795	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-19.500833	-40.916667	"splink"
"Hoplosternum"	"Hoplosternum sp."	-20.133611	-40.436667	"splink"
"Hoplosternum"	"Hoplosternum sp."	-19.390833	-40.071944	"splink"
"Hoplosternum"	"Hoplosternum sp."	-13.580278	-43.377778	"splink"
"Hoplosternum"	"Hoplosternum sp."	-13.960556	-43.119444	"splink"
"Hoplosternum"	"Hoplosternum sp."	-13.676944	-43.338056	"splink"
"Hoplosternum"	"Hoplosternum sp."	-13.448889	-43.428333	"splink"
"Hoplosternum"	"Hoplosternum sp."	-13.331389	-44.560278	"splink"
"Hoplosternum"	"Hoplosternum sp."	-14.071667	-42.078889	"splink"
"Hoplosternum"	"Hoplosternum sp."	-13.960556	-43.119444	"splink"
"Hoplosternum"	"Hoplosternum sp."	-14.093056	-41.5325	"splink"
"Hoplosternum"	"Hoplosternum sp."	-14.071667	-42.078889	"splink"
"Hoplosternum"	"Hoplosternum sp."	-14.053333	-43.064444	"splink"
"Hoplosternum"	"Hoplosternum sp."	-14.134167	-42.886389	"splink"
"Hoplosternum"	"Hoplosternum sp."	-13.5475	-43.443333	"splink"
"Hoplosternum"	"Hoplosternum sp."	-14.071667	-42.078889	"splink"
"Hoplosternum"	"Hoplosternum sp."	-14.357778	-39.422778	"splink"
"Hoplosternum"	"Hoplosternum sp."	-19.482778	-39.7775	"splink"
"Hoplosternum"	"Hoplosternum sp."	-19.869444	-40.087222	"splink"
"Hoplosternum"	"Hoplosternum sp."	-19.869444	-40.087222	"splink"
"Hoplosternum"	"Hoplosternum sp."	-19.551211	-40.376814	"splink"
"Scleromystax"	"Scleromystax barbatus"	-22.483333	-42.4	"splink"
"Scleromystax"	"Scleromystax prionotos"	-16.981667	-39.369722	"splink"
"Scleromystax"	"Scleromystax prionotos"	-16.723889	-39.846111	"splink"
"Scleromystax"	"Scleromystax prionotos"	-16.134167	-39.281944	"splink"
"Scleromystax"	"Scleromystax prionotos"	-16.196944	-39.376389	"splink"
"Scleromystax"	"Scleromystax prionotos"	-16.528889	-39.421389	"splink"
"Scleromystax"	"Scleromystax prionotos"	-16.787222	-39.541389	"splink"
"Scleromystax"	"Scleromystax prionotos"	-16.931944	-39.276944	"splink"
"Scleromystax"	"Scleromystax prionotos"	-16.933333	-39.381111	"splink"
"Scleromystax"	"Scleromystax prionotos"	-19.189167	-40.762778	"splink"
"Scleromystax"	"Scleromystax prionotos"	-21.064167	-41.366389	"splink"
"Scleromystax"	"Scleromystax prionotos"	-19.974167	-40.528333	"splink"
"Scleromystax"	"Scleromystax prionotos"	-19.133889	-40.774722	"splink"
"Scleromystax"	"Scleromystax prionotos"	-19.096389	-40.818056	"splink"
"Scleromystax"	"Scleromystax prionotos"	-19.974167	-40.528333	"splink"
"Scleromystax"	"Scleromystax prionotos"	-18.203889	-40.34	"splink"
"Scleromystax"	"Scleromystax prionotos"	-20.985833	-41.167222	"splink"
"Scleromystax"	"Scleromystax prionotos"	-18.964611	-40.127056	"splink"
"Scleromystax"	"Scleromystax prionotos"	-19.842417	-40.131667	"splink"
"Scleromystax"	"Scleromystax prionotos"	-18.29175	-39.813889	"splink"
"Scleromystax"	"Scleromystax prionotos"	-18.283611	-39.980556	"splink"
"Scleromystax"	"Scleromystax prionotos"	-18.29175	-39.813889	"splink"
"Scleromystax"	"Scleromystax prionotos"	-19.974167	-40.528333	"splink"
"Corydoras"	"Corydoras aeneus"	-6.566667	-51.016667	"splink"
"Aspidoras"	"Aspidoras albater"	-14.77	-47.5	"splink"
"Aspidoras"	"Aspidoras pauciradiatus"	-0.4	-65.03	"splink"
"Aspidoras"	"Aspidoras poecilus"	-14.97	-51.07	"splink"
"Aspidoras"	"Aspidoras taurus"	-16.93	-53.53	"splink"
"Aspidoras"	"Aspidoras velites"	-17.3336	-53.2481	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-17.08	-39.22	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-17.17	-39.23	"splink"
"Aspidoras"	"Aspidoras virgulatus"	-17	-39.2	"splink"
"Callichthys"	"Callichthys callichthys"	-7.5	-70.25	"splink"
"Corydoras"	"Corydoras"	-14.97	-51.4	"splink"
"Corydoras"	"Corydoras"	-14	-59	"splink"
"Corydoras"	"Corydoras"	-14	-59	"splink"
"Corydoras"	"Corydoras"	-16.27	-39.42	"splink"
"Corydoras"	"Corydoras"	-16.27	-39.42	"splink"
"Corydoras"	"Corydoras"	-24.93	-47.97	"splink"
"Corydoras"	"Corydoras"	-14.5	-57.67	"splink"
"Corydoras"	"Corydoras"	-15.78	-57.5	"splink"
"Corydoras"	"Corydoras"	-15.78	-57.5	"splink"
"Corydoras"	"Corydoras aeneus"	-14.97	-51.4	"splink"
"Corydoras"	"Corydoras barbatus"	-23.45	-45.0917	"splink"
"Corydoras"	"Corydoras barbatus"	-23.3056	-44.93	"splink"
"Corydoras"	"Corydoras barbatus"	-23.77	-46.07	"splink"
"Corydoras"	"Corydoras barbatus"	-25.67	-48.55	"splink"
"Corydoras"	"Corydoras bifasciatus"	-7.75	-58	"splink"
"Corydoras"	"Corydoras caudimaculatus"	-14.97	-51.4	"splink"
"Corydoras"	"Corydoras ehrhardti"	-32.23	-53.08	"splink"
"Corydoras"	"Corydoras ellisae"	-15.4	-57.42	"splink"
"Corydoras"	"Corydoras ellisae"	-15.78	-57.5	"splink"
"Corydoras"	"Corydoras gossei"	-10.83	-65.35	"splink"
"Corydoras"	"Corydoras hastatus"	-15.2	-59.35	"splink"
"Corydoras"	"Corydoras nattereri"	-22.48	-42.68	"splink"
"Corydoras"	"Corydoras ornatus"	-6.15	-58.25	"splink"
"Corydoras"	"Corydoras paleatus"	-32.15	-52.18	"splink"
"Corydoras"	"Corydoras paleatus"	-32.12	-52.17	"splink"
"Corydoras"	"Corydoras paleatus"	-29.32	-52.83	"splink"
"Corydoras"	"Corydoras paleatus"	-29.62	-50.1	"splink"
"Corydoras"	"Corydoras pauciradiatus"	-14.97	-51.07	"splink"
"Corydoras"	"Corydoras sterbai"	-14.97	-51.4	"splink"
"Corydoras"	"Corydoras xinguensis"	-11.25	-53	"splink"
"Corydoras"	"Corydoras xinguensis"	-15.2	-59.35	"splink"
"Hoplosternum"	"Hoplosternum littorale"	-9.33	-69	"splink"
"Aspidoras"	"Aspidoras aff. poecilus"	-10.9086111	-48.5141667	"splink"
"Aspidoras"	"Aspidoras aff. poecilus"	-10.9122222	-48.5127778	"splink"
"Aspidoras"	"Aspidoras aff. poecilus"	-10.7391667	-48.4641667	"splink"
"Aspidoras"	"Aspidoras aff. poecilus"	-10.6919444	-48.4975	"splink"
"Aspidoras"	"Aspidoras fuscogutattus"	-20.0561111	-49.9347222	"splink"
"Aspidoras"	"Aspidoras fuscogutattus"	-20.0163889	-49.82	"splink"
"Aspidoras"	"Aspidoras fuscogutattus"	-20.2466667	-49.4122222	"splink"
"Aspidoras"	"Aspidoras fuscogutattus"	-20.21	-49.3977778	"splink"
"Aspidoras"	"Aspidoras fuscogutattus"	-20.7311111	-49.2430556	"splink"
"Aspidoras"	"Aspidoras fuscogutattus"	-20.6425	-50.0069444	"splink"
"Aspidoras"	"Aspidoras fuscogutattus"	-20.3983333	-50.2769444	"splink"
"Aspidoras"	"Aspidoras fuscogutattus"	-20.4544444	-51.065	"splink"
"Aspidoras"	"Aspidoras fuscogutattus"	-21.0994444	-49.8061111	"splink"
"Aspidoras"	"Aspidoras fuscogutattus"	-20.8122222	-50.6877778	"splink"
"Aspidoras"	"Aspidoras fuscogutattus"	-20.22	-47.7405556	"splink"
"Aspidoras"	"Aspidoras fuscogutattus"	-20.2877778	-47.8033333	"splink"
"Aspidoras"	"Aspidoras sp."	-14.1402778	-52.8377778	"splink"
"Aspidoras"	"Aspidoras sp."	-13.2613889	-52.0338889	"splink"
"Aspidoras"	"Aspidoras sp."	-13.3091667	-52.0969444	"splink"
"Aspidoras"	"Aspidoras sp."	-14.5972222	-54.0191667	"splink"
"Brochis"	"Brochis sp."	-16.2	-55.9583333	"splink"
"Callichthys"	"Callichthys callichthys"	-23.875493	-46.201415	"splink"
"Callichthys"	"Callichthys callichthys"	-8.9198083	-61.5696361	"splink"
"Callichthys"	"Callichthys callichthys"	-24.21836	-46.93001	"splink"
"Callichthys"	"Callichthys callichthys"	-24.2182605	-46.93056	"splink"
"Callichthys"	"Callichthys callichthys"	-21.8344444	-50.9102778	"splink"
"Callichthys"	"Callichthys callichthys"	-23.1433333	-47.1775	"splink"
"Callichthys"	"Callichthys callichthys"	-22.6422222	-52.8163889	"splink"
"Callichthys"	"Callichthys callichthys"	-23.4094444	-48.8986111	"splink"
"Callichthys"	"Callichthys callichthys"	-21.4519444	-49.8208333	"splink"
"Callichthys"	"Callichthys callichthys"	-22.8463889	-47.7991667	"splink"
"Callichthys"	"Callichthys sp."	-21.8425	-48.4861111	"splink"
"Corydoras"	"Corydoras acutus"	-9.4574306	-61.6710833	"splink"
"Corydoras"	"Corydoras acutus"	-8.9198083	-61.5696361	"splink"
"Corydoras"	"Corydoras acutus"	-8.9288778	-61.6386583	"splink"
"Corydoras"	"Corydoras acutus"	-9.0474444	-61.5674361	"splink"
"Corydoras"	"Corydoras acutus"	-9.4574306	-61.6710833	"splink"
"Corydoras"	"Corydoras acutus"	-9.3203056	-61.6707028	"splink"
"Corydoras"	"Corydoras acutus"	-9.0408333	-61.8091667	"splink"
"Corydoras"	"Corydoras acutus"	-8.9198083	-61.5696361	"splink"
"Corydoras"	"Corydoras acutus"	-8.9288778	-61.6386583	"splink"
"Corydoras"	"Corydoras aeneus"	-22.6630556	-50.8277778	"splink"
"Corydoras"	"Corydoras aeneus"	-21.7630556	-51.5905556	"splink"
"Corydoras"	"Corydoras aeneus"	-20.7311111	-49.2430556	"splink"
