datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2016-10-27 09:26:37-02"	UNESP-IBILCE	DZSJRP-PISCES	9792	"Aspidoras fuscoguttatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	fuscoguttatus		"Nijssen & Isbrücker, 1976"							lc050730	"CPFerreira, et al."	2005	07	30				Brasil	"São Paulo"	Uchoa	"Córrego das Pedras"	-49.19083	-20.98639											9					
"2016-10-27 09:26:44-02"	UNESP-IBILCE	DZSJRP-PISCES	9381	"Lepthoplosternum pectorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Lepthoplosternum	pectorale		"(Boulenger, 1895)"							rba050923-1	"RBAraújo, et al."	2005	09	23				Brasil	"São Paulo"	"Nova Granada"	"Lagoa Federal, rio Turvo"	-49.27722	-20.37972											4					
"2016-10-27 09:26:37-02"	UNESP-IBILCE	DZSJRP-PISCES	9832	"Aspidoras fuscoguttatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	fuscoguttatus		"Nijssen & Isbrücker, 1976"							lc050817-4	"CPFerreira, et al."	2005	08	17				Brasil	"São Paulo"	Severinia	"Córrego do Biaxão"	-48.80861	-20.7725											4					
"2016-10-27 09:26:39-02"	UNESP-IBILCE	DZSJRP-PISCES	5912	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"		2004	03	08			lc030412b	"LCasatti et alii"	2003	04	12				Brasil	"São Paulo"	"Sebastianopolis Do Sul"	"Córrego do Mendes, Sítio São José, drenagem do SJDourados"	-49.96833	-20.61278											2				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-10-27 09:26:43-02"	UNESP-IBILCE	DZSJRP-PISCES	1990	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.									vgarutti000000-5	VGarutti	1900	01	01				Brasil	"São Paulo"	"São José do Rio Preto- Promissão"	"Riacho no km 143 da Br 153, drenagem do rio Tietê"	0	0											4					
"2018-12-20 16:50:35-02"	UNESP-IBILCE	DZSJRP-PISCES	21903	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.			"Fernando Carvalho"	2018	01	01			A26170806	"Gabriel Brejão"	2017	08	06				Brasil	"Mato Grosso"	Aripuana	"Riacho A26, bacia do Rio Aripuanã"	-59.0830555556	-11.5088888889											1					
"2016-10-27 09:26:44-02"	UNESP-IBILCE	DZSJRP-PISCES	8026	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"		2009	08	26			pgerhard030205	"PGerhard, et. al."	2003	02	05				Brasil	"São Paulo"	Piracicaba	"Baixo Corumbataí, bairro dos Bernardos, afluente da margem esq do Rio Corumbataí"	-47.66222	-22.55083											1				"<ll>dwc_commonname:</ll> Brown hoplo"	
"2016-11-04 14:56:53-02"	UNESP-IBILCE	DZSJRP-PISCES	19038	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.									li130921-2	"Langeani, Carvalho, Andrade & Rosa"	2013	09	21				Brasil	"Minas Gerais"	"Presidente Olegario"	"Riacho sob ponte após o rio Pará, sentido Galena, rio São Francisco"	-46.21111	-18.2975					720	720					6					
"2016-10-27 09:26:38-02"	UNESP-IBILCE	DZSJRP-PISCES	9797	"Callichthys callichthys"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Callichthys	callichthys		"(Linnaeus, 1758)"							lc050817-1	"CPFerreira, et al."	2005	08	17				Brasil	"São Paulo"	Cedral	"Córrego da Abelha"	-49.23444	-20.8525											1				"<ll>dwc_commonname:</ll> Mailed catfish"	
"2016-10-27 09:26:42-02"	UNESP-IBILCE	DZSJRP-PISCES	6235	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"							vxlandrade020507	"VXLAndrade & FFSCampos"	2002	05	07				Brasil	"São Paulo"	"Sao Jose Do Rio Preto"	"Porção nova da represa municipal de SJRPreto, ponto 1, rio Grande"	-49.36833	-20.80861											1				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-10-27 09:26:38-02"	UNESP-IBILCE	DZSJRP-PISCES	1358	"Aspidoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	sp.									acamora840607	"ACamora et alii"	1984	06	07				Brasil	"São Paulo"	"Sao Jose Do Rio Preto"	"Córrego Felicidade, rio Grande"	-49.37944	-20.81972											1					
"2016-11-04 14:56:53-02"	UNESP-IBILCE	DZSJRP-PISCES	5748	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.				2003	10	01			li030909-1	"JPSerra et alii2"	2003	09	09				Brasil	Paraná	"Fazenda Rio Grande"	"Fazenda Gralha Azul, PUCPR, prox. local onde enterram as vacas, Iguaçu"	-49.27	-25.66139					905	905					16					
"2016-10-27 09:26:38-02"	UNESP-IBILCE	DZSJRP-PISCES	1354	"Aspidoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	sp.									acamora840415	ACamora;DCamora	1984	04	15				Brasil	"São Paulo"	Catanduva	"Rio Pepineli, afl. do rio São Domingos, rio Turvo, drenagem do rio Grande"	-48.97278	-21.13778											1					
"2016-10-27 09:26:43-02"	UNESP-IBILCE	DZSJRP-PISCES	1400	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.									smcampanha840616	"SMCampanha et alii"	1984	06	16				Brasil	"São Paulo"	Cedral	"Córrego da Abelha"	-49.23444	-20.8525											1					
"2016-10-27 09:26:43-02"	UNESP-IBILCE	DZSJRP-PISCES	5691	"Corydoras ehrhardti"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	ehrhardti		"Steindachner, 1910"		2006	08	04			li021101-3	"FLangeani et alii"	2002	11	01				Brasil	"Santa Catarina"	"Porto Uniao"	"Riacho afl. rio das Casas, BR 280, próximo à Porto União, rio Iguaçu"	-51.01722	-26.28556											2					
"2019-02-15 17:50:05-02"	UNESP-IBILCE	DZSJRP-PISCES	22349	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.			"Fernando Carvalho"	2018	09	01			J18180607	"Gabriel BrejÃ£o"	2018	06	07				Brasil	"Mato Grosso"	Cotriguacu	"Riacho J18,drenagem do Rio Juruena"	-58.2563888889	-9.8233333333											2					
"2016-10-27 09:26:43-02"	UNESP-IBILCE	DZSJRP-PISCES	67	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.									wbarrela880131	WBarrela	1988	01	31				Brasil	"São Paulo"	Brotas	"Bacia do Rio Jacaré - Pepira, afluente do rio Tietê"	-48.11639	-22.27917											65					
"2016-10-27 09:26:38-02"	UNESP-IBILCE	DZSJRP-PISCES	5753	"Callichthys callichthys"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Callichthys	callichthys		"(Linnaeus, 1758)"		2003	10	01			li030910-1	"JPSerra et alii2"	2003	09	10				Brasil	Paraná	Araucaria	"Riacho na estrada continuação da Rua das Indústrias, rio Iguaçu"	-49.58583	-25.57944											2				"<ll>dwc_commonname:</ll> Mailed catfish"	
"2016-10-27 09:26:37-02"	UNESP-IBILCE	DZSJRP-PISCES	8979	"Aspidoras fuscoguttatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	fuscoguttatus		"Nijssen & Isbrücker, 1976"		2006	09	20			li060828-1	"Laboratório de Ictiologia"	2006	08	28				Brasil	"São Paulo"	"Ilha Solteira"	"Rio São José dos Dourados, Reservatório de Ilha Solteira"	-51.245	-20.41389											8					
"2016-10-27 09:26:38-02"	UNESP-IBILCE	DZSJRP-PISCES	7948	"Callichthys callichthys"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Callichthys	callichthys		"(Linnaeus, 1758)"							pgerhard040402	"PGerhard, et. al."	2004	04	02				Brasil	"São Paulo"	"Rio Claro"	"Rio Claro, fazenda São José-Sede, afluente da margem esquerda do Ribeirão Claro"	-47.65278	-22.53667											8				"<ll>dwc_commonname:</ll> Mailed catfish"	
"2016-10-27 09:26:37-02"	UNESP-IBILCE	DZSJRP-PISCES	6586	"Aspidoras fuscoguttatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	fuscoguttatus		"Nijssen & Isbrücker, 1976"							li110406-2	"Equipe Lab. Ictiologia"	2004	06	11				Brasil	"São Paulo"	Mirassol	"Córrego do Machado, drenagem do Rio Preto, Rio Grande"	-49.45778	-20.785											1					
"2016-10-27 09:26:37-02"	UNESP-IBILCE	DZSJRP-PISCES	9850	"Aspidoras fuscoguttatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	fuscoguttatus		"Nijssen & Isbrücker, 1976"							lc050818	"CPFerreira, et al."	2005	08	18				Brasil	"São Paulo"	"Monte Azul Paulista"	"Sem nome, afluente do Ribeirão Avanhandava"	-48.6775	-20.93806											14					
"2016-10-27 09:26:43-02"	UNESP-IBILCE	DZSJRP-PISCES	1381	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.									smcampanha840527	"SMCampanha et alii"	1984	05	27				Brasil	"São Paulo"	Palestina	"Córrego Formiga, Sítio Santa Isabel, afluente do rio Grande"	-49.43306	-20.39											5					
"2016-10-27 09:26:43-02"	UNESP-IBILCE	DZSJRP-PISCES	1401	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.									rscferreira900506	"RSCosta-Ferreira et alii"	1990	05	06				Brasil	"São Paulo"	Catanduva	"Córrego afl. do r.Cubatão, r.Turvo, r.Grande, Bairro do12, Br321 sentido Itajobi"	-49.01917	-21.18917											8					
"2016-10-27 09:26:42-02"	UNESP-IBILCE	DZSJRP-PISCES	3651	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"		1999	11	01			lppapa991002	LPPapa	1999	10	02				Brasil	"São Paulo"	Itapolis	"Rio São Lourenço, afluente do rio Tiête, estrada Itápolis-Ibitinga"	-48.81028	-21.59056											2				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-10-27 09:26:43-02"	UNESP-IBILCE	DZSJRP-PISCES	5248	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.									frcarvalho020531	"FRCarvalho et alii"	2002	05	31				Brasil	"São Paulo"	Dolcinopolis	"Ponte de concreto sobre cor. do Araras, aprox. 2 Km á jusante, rio Grande"	-50.51333	-20.12306											6					
"2016-10-27 09:26:38-02"	UNESP-IBILCE	DZSJRP-PISCES	12585	"Aspidoras taurus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	taurus		"Lima & Britto, 2001"							li100604-3	"FLangeani e colabs"	2010	06	04				Brasil	"Mato Grosso"	Rondonopolis	"Riacho sob ponte em estr terra, vicinal à dir da MT370, sent Itiquira-Rondonópol"	-54.35667	-17.17333											33					
"2016-10-27 09:26:44-02"	UNESP-IBILCE	DZSJRP-PISCES	1412	"Hoplosternum sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	sp.									vgarutti880831	"VGarutti et alii"	1988	08	31				Brasil	"São Paulo"		"Córrego da Barra Funda, desembocadura, afluente rio Preto, rio Grande"	-49.42028	-20.60889											4					
"2016-10-27 09:26:39-02"	UNESP-IBILCE	DZSJRP-PISCES	8069	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"							cpferreira040417-3	"CPFerreira, et. al."	2004	04	17				Brasil	"São Paulo"	"Neves Paulista"	"Córrego da Água Limpa, bacia do São José dos Dourados, trecho3 (terceira ordem)"	-49.67833	-20.81389											1				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-10-27 09:26:36-02"	UNESP-IBILCE	DZSJRP-PISCES	4134	"Aspidoras fuscoguttatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	fuscoguttatus		"Nijssen & Isbrücker, 1976"		2000	08	23			hfchaves990515-3	HFChaves	1999	05	15				Brasil	"São Paulo"	"Sao Jose Do Rio Preto"	"Córrego da Figueira, ponte onde passaria a BR153"	-49.38583	-20.86139											2					
"2016-10-27 09:26:34-02"	UNESP-IBILCE	DZSJRP-PISCES	10813	"Aspidoras fuscoguttatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	fuscoguttatus		"Nijssen & Isbrücker, 1976"		2007	10	04			ciunb070419-1	CIUNB	2007	04	19				Brasil	"Distrito Federal"	Brasilia	"Córrego Acampamento, Rib. Bananal, Bacia Lago Paranoá, drenagem do Paraná"	-47.95028	-15.74583											3					
"2016-10-27 09:26:39-02"	UNESP-IBILCE	DZSJRP-PISCES	2953	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"							emlemes980620	EMLemes	1998	06	20				Brasil	"São Paulo"	"Sao Jose Do Rio Preto"	"Córrego do Cedro, afluente do rio Grande, Chácara das Minas"	-49.28972	-20.86833											39				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-10-27 09:26:37-02"	UNESP-IBILCE	DZSJRP-PISCES	12656	"Aspidoras fuscoguttatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	fuscoguttatus		"Nijssen & Isbrücker, 1976"							li100530-2	"RSCFerreira & ARManzotti"	2010	05	30				Brasil	"Mato Grosso do Sul"	"Aparecida Do Taboado"	"Córrego Taperão, rio Quitéria, Alto Paraná"	-51.31056	-20.03611											7					
"2016-10-27 09:26:39-02"	UNESP-IBILCE	DZSJRP-PISCES	10274	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"		2007	06	13			fbteresa070429-1	"FBTeresa & RFerreira"	2007	04	29				Brasil	"São Paulo"	Rinopolis	"Córrego afluente do Córrego Drava, drenagem de Rio Aguapei"	-50.77583	-21.65389											2				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-10-27 09:26:43-02"	UNESP-IBILCE	DZSJRP-PISCES	16361	"Corydoras difluviatilis"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	difluviatilis		"Britto & Castro, 2002"							mtf120424	MTassoniFilho	2012	04	24				Brasil	"São Paulo"	Pirassununga	"Ribeirão Descaroçador, rio Mogi-Guaçu, rio Grande."	-47.44528	-22.04528											1					
"2018-10-04 10:30:22-03"	UNESP-IBILCE	DZSJRP-PISCES	21430	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"							shimizu1707	"Leonardo Shimizu"	2017	07	01				Brasil	"Minas Gerais"		"Canal de acesso à lagoa marginal, Rio Grande"	-47.8622222222	-19.9905555556											2				"<ll>dwc_commonname:</ll> Brown hoplo"	
"2016-10-27 09:26:39-02"	UNESP-IBILCE	DZSJRP-PISCES	10794	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"		2007	08	30			fbteresa070528-3	"FBTeresa & JLVeronezzi"	2007	05	28				Brasil	"São Paulo"	Castilho	"Córrego Itapura Mirim, afluente do Tiête, ponto 5"	-51.46611	-20.70444											1				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-10-27 09:26:38-02"	UNESP-IBILCE	DZSJRP-PISCES	8014	"Callichthys callichthys"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Callichthys	callichthys		"(Linnaeus, 1758)"							pgerhard030402	"PGerhard, et. al."	2003	04	02				Brasil	"São Paulo"	"Rio Claro"	"Baixo Corumbataí, bairro dos Cochos, Córrego dos Cochos"	-47.63889	-22.45139											4				"<ll>dwc_commonname:</ll> Mailed catfish"	
"2018-12-20 16:50:35-02"	UNESP-IBILCE	DZSJRP-PISCES	21862	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.			"Fernando Carvalho"	2018	01	01			A23170805	"Gabriel Brejão"	2017	08	05				Brasil	"Mato Grosso"	Aripuana	"Riacho A23, bacia do Rio Aripuanã"	-59.0538888889	-11.4586111111											7					
"2016-10-27 09:26:38-02"	UNESP-IBILCE	DZSJRP-PISCES	7891	"Aspidoras fuscoguttatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	fuscoguttatus		"Nijssen & Isbrücker, 1976"		2005	09	19			vxlandrade030526	"VXLAndrade, et. al."	2003	05	26				Brasil	"São Paulo"	"Sao Jose Do Rio Preto"	"Rio das Pedras, afluente do Rio Preto"	-49.37028	-20.82056											4					
"2016-10-27 09:26:36-02"	UNESP-IBILCE	DZSJRP-PISCES	5984	"Aspidoras fuscoguttatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	fuscoguttatus		"Nijssen & Isbrücker, 1976"		2004	03	08			lc030524a	"LCasatti et alii"	2003	05	24				Brasil	"São Paulo"	Meridiano	"córrego sem nome, afluente direto do rio São José dos Dourados"	-50.2425	-20.45889											17					
"2016-10-27 09:26:37-02"	UNESP-IBILCE	DZSJRP-PISCES	1352	"Aspidoras fuscoguttatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	fuscoguttatus		"Nijssen & Isbrücker, 1976"							vgarutti800419-0	VGarutti;LRLatorre;Olívio	1980	04	19				Brasil	"São Paulo"	Ipigua	"Córrego da Barra Funda, curso médio, afluente rio Preto, rio Grande"	-49.40306	-20.64528											3					
"2016-10-27 09:26:43-02"	UNESP-IBILCE	DZSJRP-PISCES	5693	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.									li021101-4	"FLangeani et alii"	2002	11	01				Brasil	"Santa Catarina"	"Porto Uniao"	"Rio das Casas na BR 280, próximo à cidade, rio Iguaçu"	-51.01806	-26.28556											6					
"2016-10-27 09:26:39-02"	UNESP-IBILCE	DZSJRP-PISCES	1370	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"							jmaianeto920505	"JMaia-Neto et alii"	1992	05	05				Brasil	"São Paulo"	"Sao Jose Do Rio Preto"	"Córrego Felicidade, atrás do Bosque Municipal de SJRPreto, rio Turvo, rio Grande"	-49.355	-20.77389											1				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-10-27 09:26:39-02"	UNESP-IBILCE	DZSJRP-PISCES	8047	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"							cpferreira040417	"CPFerreira, et. al."	2004	04	17				Brasil	"São Paulo"	"Neves Paulista"	"Córrego da Água Limpa, bacia do São José dos Dourados, trecho 1 (primeira ordem)"	-49.65611	-20.85222											2				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-10-27 09:26:44-02"	UNESP-IBILCE	DZSJRP-PISCES	1414	"Hoplosternum sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	sp.									mleite890416	MLeite;Bernardi	1989	04	16				Brasil	"São Paulo"	Nhandeara	"Rio São José dos Dourados, Fazenda Liberdade, Br154 sentido Nhandeara"	-50.05778	-20.54056											6					
"2016-10-27 09:26:39-02"	UNESP-IBILCE	DZSJRP-PISCES	10644	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"		2007	07	25			fbteresa070502-3	"FBTeresa & JLVeronezzi"	2007	05	02				Brasil	"São Paulo"	"Santo Antonio Do Aracangua"	"Córrego da Estiva, afluente do Ribeirão Barreiro, Baixo Tietê"	-50.69667	-20.72667											2				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-10-27 09:26:38-02"	UNESP-IBILCE	DZSJRP-PISCES	1355	"Aspidoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	sp.									vroliveira830521	VROliveira;DLRaffaelli	1983	05	21				Brasil	"São Paulo"	"Sao Jose Do Rio Preto"	"Represa Municipal de São José do Rio Preto, rio Grande"	-51.50194	-20.8225											4					
"2018-12-18 11:55:15-02"	UNESP-IBILCE	DZSJRP-PISCES	19760	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"	"Francisco Langeani"						mstefani1702	"Marta Stefani"	2017	02	01				Brasil	"São Paulo"	Sorocaba	"Várzea do Rio Sorocaba, Pq São Bento"	-47.51475	-23.431											1				"<ll>dwc_commonname:</ll> Brown hoplo"	
"2016-11-04 14:56:53-02"	UNESP-IBILCE	DZSJRP-PISCES	13839	"Scleromystax sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Scleromystax	sp.									li110531-1	"FLangeani e colabs"	2011	05	31				Brasil	"Rio de Janeiro"	"Silva Jardim"	"Cabeceira do rio São João, Gaviões, 3º Distrito, RJ126"	-42.55917	-22.575					45	45					1					
"2016-10-27 09:26:43-02"	UNESP-IBILCE	DZSJRP-PISCES	9194	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.									li050526-2	"DOTavares, et al."	2005	05	26				Brasil	"Mato Grosso"	Cocalinho	"Rio Cristalino, drenagem do Tocantins Araguaia, fazenda Três Poderes"	-50.99611	-14.39778											2					
"2016-10-27 09:26:36-02"	UNESP-IBILCE	DZSJRP-PISCES	2973	"Aspidoras fuscoguttatus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	fuscoguttatus		"Nijssen & Isbrücker, 1976"							kmferreira970802	KMFerreira	1997	08	02				Brasil	"São Paulo"	"Sao Jose Do Rio Preto"	"Córrego Felicidade, rio Grande"	-49.37944	-20.81972											3					
"2016-10-27 09:26:39-02"	UNESP-IBILCE	DZSJRP-PISCES	3369	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"							jsabreu990707	"JSAbreu et alii"	1999	07	07				Brasil	"São Paulo"	"Neves Paulista"	"Rio São José dos Dourados, Br153 sentido Mirassol-Jaci"	-49.57417	-20.84694											2				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-10-27 09:26:42-02"	UNESP-IBILCE	DZSJRP-PISCES	15824	"Corydoras difluviatilis"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	difluviatilis		"Britto & Castro, 2002"							dcribeiro120602-2	DCRibeiro	2012	06	02				Brasil	"Minas Gerais"	"Conceicao Das Alagoas"	"Rio Uberaba."	-48.38639	-19.90861											6					
"2016-10-27 09:26:39-02"	UNESP-IBILCE	DZSJRP-PISCES	18154	"Corydoras acutus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	acutus		"Cope, 1872"							frcarvalho120627	"Carvalho, Brejão, Pérez-Mayorga & Paula-Rossetti"	2012	06	27				Brasil	Rondônia	"Machadinho D'Oeste"	"Bacia do rio Machado, drenagem do rio Madeira, ponto 39."	-62.14694	-9.5225											2				"<ll>dwc_commonname:</ll> Blacktop corydoras"	
"2016-10-27 09:26:39-02"	UNESP-IBILCE	DZSJRP-PISCES	4978	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"		2004	09	08			frcarvalho011218	"FRCarvalho et alii"	2001	12	18				Brasil	"São Paulo"	"Vitoria Brasil"	"Afluente do córrego da Helena, Sitio São Manoel, rio Grande"	-50.50056	-20.17694											4				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-11-04 14:56:52-02"	UNESP-IBILCE	DZSJRP-PISCES	14807	"Corydoras aeneus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	aeneus		"(Gill, 1858)"		2013	03	15			GBalduino100829-3	GBalduino	2010	08	29				Brasil	"Mato Grosso"	Nobres	"Rio Salobra, bacia do rio Cuiabazinho, lagoa Azul, drenagem do Paraguay."	-56.32778	-14.72083											1				"<ll>dwc_commonname:</ll> Wavy catfish"	
"2016-10-27 09:26:44-02"	UNESP-IBILCE	DZSJRP-PISCES	16316	"Hoplosternum littorale"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Hoplosternum	littorale		"(Hancock, 1828)"							rjilario1206-2	"RJIlario e colabs"	2012	06	01				Brasil	"Mato Grosso"	"Campos De Julio"	"Rio Juruena, afluente do Tapajós, PCH Ilha Comprida, salvamento."	-59.14778	-13.9											2				"<ll>dwc_commonname:</ll> Brown hoplo"	
"2016-10-27 09:26:34-02"	UNESP-IBILCE	DZSJRP-PISCES	14189	"Aspidoras eurycephalus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Aspidoras	eurycephalus		"Nijssen & Isbrücker, 1976"							ppaquino100922	PPAquino	2010	09	22				Brasil	"Distrito Federal"	Brasilia	"Ribeirão Palmeiras, afluente do rio Maranhão, drenagem Tocantins - Araguaia."	-47.6875	-15.54056											5					
"2019-02-22 11:58:36-03"	UNESP-IBILCE	DZSJRP-PISCES	22465	"Corydoras polystictus"	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	polystictus		"Regan, 1912"	"Fernando Carvalho"	2018	09	01			J23180609	"Gabriel Brejão"	2018	06	09				Brasil	"Mato Grosso"	Cotriguacu	"Riacho J23, bacia do Rio Juruena"	-58.5675	-9.8819444444											4					
"2016-11-04 14:56:53-02"	UNESP-IBILCE	DZSJRP-PISCES	1397	"Corydoras sp."	S	Animalia	Chordata	Actinopterygii	Siluriformes	Callichthyidae	Corydoras	sp.									vgarutti900109	"VGarutti et alii"	1990	01	09				Brasil	"São Paulo"	Irapua	"Córrego Figueira, afluente do rio Cubatão ou Barra Mansa, rio Tietê"	-49.39333	-21.19111					403	403					1					
